source_order_id,target_order_id,relationship_type,relationship_text,source_url,target_status
HI-PROC-F20DF3F37FC09B78,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2026/08/2608086_THIRTY-SECOND-PROCLAMATION-RELATING-TO-WILDFIRES-Scanned-1.pdf,unresolved_no_fabricated_target
HI-PROC-CB76245574B1B4BE,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2026/08/2608085-ATG_Second-Proclamation-Relating-to-Tropical-Storm-Lala.pdf,unresolved_no_fabricated_target
HI-PROC-EC9FBF3064F5B847,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2026/08/2607094_Second-Proclamation-Relating-to-2026-Wildfire-Season.pdf,unresolved_no_fabricated_target
HI-PROC-E88DA67205CB01F0,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2026/07/2607088_Ninth-Proclamation-Relating-to-March-and-April-2026-Weather-Events.pdf,unresolved_no_fabricated_target
HI-PROC-E1FA508AB34B0B88,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2026/06/2606122-ATG_Thirty-First-Proclamation-Relating-to-Wildfires.pdf,unresolved_no_fabricated_target
HI-PROC-3BD3415667CBAF0E,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2026/06/2606020_EIGHTH-PROCLAMATION-RELATING-TO-MARCH-AND-APRIL-2026-WEATHER-EVENTS-Scanned.pdf,unresolved_no_fabricated_target
HI-PROC-5DA036A24DFA6F82,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2026/05/2605008_THIRTIETH-PROCLAMATION-RELATING-TO-WILDFIRES_001.pdf,unresolved_no_fabricated_target
HI-PROC-63DEB017321A8C39,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2026/04/2604024_SEVENTH-PROCLAMATION-RELATING-TO-MARCH-AND-APRIL-2026-WEATHER-EVENTS-Scanned.pdf,unresolved_no_fabricated_target
HI-PROC-C12A14EB4B418FF9,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2026/03/2603080_SIXTH-PROCLAMATION-RELATING-TO-MARCH-2026-KONA-LOW-WEATHER-EVENTS-Scanned.pdf,unresolved_no_fabricated_target
HI-PROC-A55939B50BA8268B,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2026/03/2603069_FIFTH-PROCLAMATION-RELATING-TO-MARCH-2026-KONA-LOW-WEATHER-EVENT-Scanned-1.pdf,unresolved_no_fabricated_target
HI-PROC-40BC14C372B0077B,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2026/03/2603052_FOURTH-PROCLAMATION-RELATING-TO-MARCH-2026-KONA-LOW-WEATHER-EVENT-Scanned.pdf,unresolved_no_fabricated_target
HI-PROC-18A2EDFE6E2A3285,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2026/03/2603042_THIRD-PROCLAMATION-RELATING-TO-MARCH-2026-KONA-LOW-WEATHER-EVENT-Scanned.pdf,unresolved_no_fabricated_target
HI-PROC-E03AE81880B9EADE,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2026/03/2603030-ATG_Second-Proclamation-Relating-to-March-2026-Kona-Low-Weather-Event.pdf,unresolved_no_fabricated_target
HI-PROC-DBE98D574FF5B128,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2026/03/2603014_TWENTY-NINTH-PROCLAMATION-RELATING-TO-WILDFIRES-Scanned.pdf,unresolved_no_fabricated_target
HI-PROC-DE0336BB84337E6F,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2026/01/2601009-ATG_Twenty-Eighth-Proclamation-Relating-to-Wildfires.pdf,unresolved_no_fabricated_target
HI-PROC-222A01634CAEB4AB,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/11/2511051-ATG_Sixteenth-Proclamation-Relating-to-Uncle-Billys-Hilo-Bay-Hotel.pdf,unresolved_no_fabricated_target
HI-PROC-9534BA1CA8C7C209,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/11/2511039_Third-Proclamation-Relating-to-the-2025-Wildfire-Season.pdf,unresolved_no_fabricated_target
HI-PROC-4456F65AD585DC7B,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/11/2511016.pdf,unresolved_no_fabricated_target
HI-PROC-041BDC6B7C244C50,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/09/2509080.pdf,unresolved_no_fabricated_target
HI-PROC-AB76D44050F8883A,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/09/2509050_Second-Proc.-2025-Wildfire-Season.pdf,unresolved_no_fabricated_target
HI-PROC-FFE7FDD02D6E78F6,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/09/2509029-ATG_Twenty-Sixth-Proclamation-Relating-to-Wildfires.pdf,unresolved_no_fabricated_target
HI-PROC-5DEED7DCCD71AEF3,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/08/2508068-ATG_Twenty-Fifth-Proclamation-Relating-to-Wildfires.pdf,unresolved_no_fabricated_target
HI-PROC-6A7DD7611C88D52A,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/07/2507088-ATG_Fourteenth-Proclamation-Relating-to-Uncle-Billys-Hilo-Bay-Hotel.pdf,unresolved_no_fabricated_target
HI-PROC-3CE6ECDAC18C3B1B,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/07/2507085-ATG_Eighth-Proclamation-Relating-to-Condominium-Insurance-Stabilization.pdf,unresolved_no_fabricated_target
HI-PROC-4A4921E5374DFF89,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/07/2507017.pdf,unresolved_no_fabricated_target
HI-PROC-BBFC9E1A446157E2,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/06/Twenty-Third-Proclamation-Relating-to-Wildfires-FINAL-LG-and-A.-Lopez-signed_encrypted_.pdf,unresolved_no_fabricated_target
HI-PROC-01369C78CB47D015,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/06/2506032_ATG-Seventh-Proclamation-Relating-to-Condo-Insurance-Stabilization.pdf,unresolved_no_fabricated_target
HI-PROC-BDFABF1CB18CBEA8,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/06/2506002_ATG-Twenty-Second-Proclamation-Relating-to-Wildfires.pdf,unresolved_no_fabricated_target
HI-PROC-A6123CBACBC2AC71,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/06/2506001_ATG-Thirteenth-Proclamation-Relating-to-Uncle-Billys-Hilo-Bay-Hotel.pdf,unresolved_no_fabricated_target
HI-PROC-0E70259732138C90,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/06/2505078_ATG-Sixth-Proclamation-Relating-to-Condominium-Insurance-Stabilization.pdf,unresolved_no_fabricated_target
HI-PROC-7EED16ED4441EE9D,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/05/2505040_ATG-Sixth-Proclamation-Relating-to-School-Bus-Services.pdf,unresolved_no_fabricated_target
HI-PROC-2DAF97FD01FB6DEF,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/04/2504098_Twelfth-Proclamation-Relating-to-Uncle-Billys-Hilo-Bay-Hotel.pdf,unresolved_no_fabricated_target
HI-PROC-93AFB48E8DA2F5CE,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/04/2504012_21st-Proclamation-Relating-to-Wildfires.pdf,unresolved_no_fabricated_target
HI-PROC-20529417BEBC398C,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://governor.hawaii.gov/wp-content/uploads/2025/03/2503113_Fifth-Proclamation-Relating-to-Condominium-Insurance-Stabilization.pdf,unresolved_no_fabricated_target
