declaration_id,eo_number,governor,event_description,date_signed,archive_record_url,EVENT_ID,EPISODE_ID,BEGIN_DATE_TIME,END_DATE_TIME,CZ_TYPE,area_type,CZ_FIPS,CZ_NAME,EVENT_TYPE,MAGNITUDE,MAGNITUDE_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,EPISODE_NARRATIVE,EVENT_NARRATIVE
IA-PROC-2024-08,2024-08,Kim Reynolds,"Severe weather beginning April 16 and continuing (allows state resources to be utilized to respond to, and recover from, the effects of severe weather in Allamakee, Cass, Des Moines, Fayette, Henry, and Lee counties)",2024-04-17,https://homelandsecurity.iowa.gov/media/67/download?inline,1169928,190307,2024-04-16 08:31:00,2024-04-16 08:34:00,C,county/county-equivalent,3,ADAMS,Tornado,,,0,0,15.00K,0.00K,Emergency Manager,"A strong low pressure brought multiple rounds of strong to severe thunderstorms to portions of central Iowa on Tuesday, April 16th, 2024. Elevated thunderstorms developed overnight and lingered into the morning across the area, remaining sub severe. This was followed by a second line of storms that lifted into the area by late morning. This line produced a few tornadoes in southwest to central Iowa. This was then followed by a third round of thunderstorms, more discrete in storm mode, that produced a few more tornadoes in northwest portions of Iowa. At least 8 short-lived tornadoes touched down, some causing damage in portions of central Iowa from late morning through the afternoon. A few of the severe thunderstorms also produced hail of 1 to 2 inches in diameter and wind gusts of 50-60 mph. Environmental winds behind the dry line were quite strong as well, occasionally gusting in excess of 50-55 mph.","A small tornado occurred north of Carbon, IA and was captured on video.  This produced EF0 damage to a house with some missing shingles along with damage to a few different outbuildings."
IA-PROC-2024-08,2024-08,Kim Reynolds,"Severe weather beginning April 16 and continuing (allows state resources to be utilized to respond to, and recover from, the effects of severe weather in Allamakee, Cass, Des Moines, Fayette, Henry, and Lee counties)",2024-04-17,https://homelandsecurity.iowa.gov/media/67/download?inline,1170751,190307,2024-04-16 13:38:00,2024-04-16 13:38:00,C,county/county-equivalent,7,APPANOOSE,Hail,0.88,,0,0,0.00K,0.00K,Law Enforcement,"A strong low pressure brought multiple rounds of strong to severe thunderstorms to portions of central Iowa on Tuesday, April 16th, 2024. Elevated thunderstorms developed overnight and lingered into the morning across the area, remaining sub severe. This was followed by a second line of storms that lifted into the area by late morning. This line produced a few tornadoes in southwest to central Iowa. This was then followed by a third round of thunderstorms, more discrete in storm mode, that produced a few more tornadoes in northwest portions of Iowa. At least 8 short-lived tornadoes touched down, some causing damage in portions of central Iowa from late morning through the afternoon. A few of the severe thunderstorms also produced hail of 1 to 2 inches in diameter and wind gusts of 50-60 mph. Environmental winds behind the dry line were quite strong as well, occasionally gusting in excess of 50-55 mph.","Delayed report, time estimated by radar."
IA-PROC-2024-08,2024-08,Kim Reynolds,"Severe weather beginning April 16 and continuing (allows state resources to be utilized to respond to, and recover from, the effects of severe weather in Allamakee, Cass, Des Moines, Fayette, Henry, and Lee counties)",2024-04-17,https://homelandsecurity.iowa.gov/media/67/download?inline,1171979,190594,2024-04-16 13:45:00,2024-04-16 13:45:00,C,county/county-equivalent,11,BENTON,Thunderstorm Wind,52.0,EG,0,0,0.00K,0.00K,Public,"Eastern Iowa, northwest Illinois, and far northeast Missouri sat in the warm sector of an intense Spring storm system that brought widespread severe thunderstorms to the area during the afternoon and evening hours on April 16th. There were reports of hail, damaging winds, and two tornadoes. One of the tornadoes was on the ground for 42 miles across parts of Lee, Henry, Des Moines and Louisa Counties and was rated EF-2 with maximum winds of 130 MPH.",A public report of a 59 MPH wind gust.
IA-PROC-2024-08,2024-08,Kim Reynolds,"Severe weather beginning April 16 and continuing (allows state resources to be utilized to respond to, and recover from, the effects of severe weather in Allamakee, Cass, Des Moines, Fayette, Henry, and Lee counties)",2024-04-17,https://homelandsecurity.iowa.gov/media/67/download?inline,1172008,190594,2024-04-16 14:02:00,2024-04-16 14:15:00,C,county/county-equivalent,19,BUCHANAN,Tornado,,,0,0,0.00K,0.00K,NWS Storm Survey,"Eastern Iowa, northwest Illinois, and far northeast Missouri sat in the warm sector of an intense Spring storm system that brought widespread severe thunderstorms to the area during the afternoon and evening hours on April 16th. There were reports of hail, damaging winds, and two tornadoes. One of the tornadoes was on the ground for 42 miles across parts of Lee, Henry, Des Moines and Louisa Counties and was rated EF-2 with maximum winds of 130 MPH.","A high end EF-1 tornado touched down northwest of Quasqueton, IA near the Pine Creek Wildlife area, damaging several trees along 262nd St. The tornado continued to track to the northeast, uprooting and snapping several healthy hardwood trees at the Pine Creek Cemetery. Several individuals who lived near the cemetery observed the tornado at this time. The tornado continued moving to the NNE, uprooting several more trees, damaging a farm outbuilding and overturning a semi along Highway 20 before lifting about 4 miles northeast of Winthrop, IA."
IA-PROC-2024-08,2024-08,Kim Reynolds,"Severe weather beginning April 16 and continuing (allows state resources to be utilized to respond to, and recover from, the effects of severe weather in Allamakee, Cass, Des Moines, Fayette, Henry, and Lee counties)",2024-04-17,https://homelandsecurity.iowa.gov/media/67/download?inline,1169948,190307,2024-04-16 13:26:00,2024-04-16 13:38:00,C,county/county-equivalent,25,CALHOUN,Tornado,,,0,0,12.00K,0.00K,Storm Chaser,"A strong low pressure brought multiple rounds of strong to severe thunderstorms to portions of central Iowa on Tuesday, April 16th, 2024. Elevated thunderstorms developed overnight and lingered into the morning across the area, remaining sub severe. This was followed by a second line of storms that lifted into the area by late morning. This line produced a few tornadoes in southwest to central Iowa. This was then followed by a third round of thunderstorms, more discrete in storm mode, that produced a few more tornadoes in northwest portions of Iowa. At least 8 short-lived tornadoes touched down, some causing damage in portions of central Iowa from late morning through the afternoon. A few of the severe thunderstorms also produced hail of 1 to 2 inches in diameter and wind gusts of 50-60 mph. Environmental winds behind the dry line were quite strong as well, occasionally gusting in excess of 50-55 mph.",Video from storm chaser provided footage for entire life cycle of tornado.  The tornado formed just northwest of the hamlet of Rands and produced EF1 damage to telephone poles.  The tornado traveled almost due north along Quinton Avenue and passed east of the Rockwell City Correctional Faciliity.  It crossed old Highway 20 near Quinton Avenue and passed through a farmstead with only minor damage.  The tornado eventually lifted after passing over a railroad.
IA-PROC-2024-08,2024-08,Kim Reynolds,"Severe weather beginning April 16 and continuing (allows state resources to be utilized to respond to, and recover from, the effects of severe weather in Allamakee, Cass, Des Moines, Fayette, Henry, and Lee counties)",2024-04-17,https://homelandsecurity.iowa.gov/media/67/download?inline,1169949,190307,2024-04-16 13:57:00,2024-04-16 13:58:00,C,county/county-equivalent,25,CALHOUN,Tornado,,,0,0,0.00K,0.00K,Storm Chaser,"A strong low pressure brought multiple rounds of strong to severe thunderstorms to portions of central Iowa on Tuesday, April 16th, 2024. Elevated thunderstorms developed overnight and lingered into the morning across the area, remaining sub severe. This was followed by a second line of storms that lifted into the area by late morning. This line produced a few tornadoes in southwest to central Iowa. This was then followed by a third round of thunderstorms, more discrete in storm mode, that produced a few more tornadoes in northwest portions of Iowa. At least 8 short-lived tornadoes touched down, some causing damage in portions of central Iowa from late morning through the afternoon. A few of the severe thunderstorms also produced hail of 1 to 2 inches in diameter and wind gusts of 50-60 mph. Environmental winds behind the dry line were quite strong as well, occasionally gusting in excess of 50-55 mph.","A storm chaser caught video of this weak tornado south of Manson.  It was a brief tornado which moved northward in open rural farmland.  No damage indicators were impacted by this tornado, hence the EFU rating."
IA-PROC-2024-08,2024-08,Kim Reynolds,"Severe weather beginning April 16 and continuing (allows state resources to be utilized to respond to, and recover from, the effects of severe weather in Allamakee, Cass, Des Moines, Fayette, Henry, and Lee counties)",2024-04-17,https://homelandsecurity.iowa.gov/media/67/download?inline,1169934,190307,2024-04-16 08:58:00,2024-04-16 08:59:00,C,county/county-equivalent,29,CASS,Tornado,,,0,0,25.00K,0.00K,Emergency Manager,"A strong low pressure brought multiple rounds of strong to severe thunderstorms to portions of central Iowa on Tuesday, April 16th, 2024. Elevated thunderstorms developed overnight and lingered into the morning across the area, remaining sub severe. This was followed by a second line of storms that lifted into the area by late morning. This line produced a few tornadoes in southwest to central Iowa. This was then followed by a third round of thunderstorms, more discrete in storm mode, that produced a few more tornadoes in northwest portions of Iowa. At least 8 short-lived tornadoes touched down, some causing damage in portions of central Iowa from late morning through the afternoon. A few of the severe thunderstorms also produced hail of 1 to 2 inches in diameter and wind gusts of 50-60 mph. Environmental winds behind the dry line were quite strong as well, occasionally gusting in excess of 50-55 mph.",Tornado developed in Lake Anita State Park producing EF1 tree damage.  The tornado moved northwest through a small subdivision producing EF0 damage then crossed the Crestwood Hills Golf Course before dissipating.
IA-PROC-2024-08,2024-08,Kim Reynolds,"Severe weather beginning April 16 and continuing (allows state resources to be utilized to respond to, and recover from, the effects of severe weather in Allamakee, Cass, Des Moines, Fayette, Henry, and Lee counties)",2024-04-17,https://homelandsecurity.iowa.gov/media/67/download?inline,1171989,190594,2024-04-16 15:49:00,2024-04-16 15:49:00,C,county/county-equivalent,31,CEDAR,Thunderstorm Wind,63.0,MG,0,0,0.00K,0.00K,Fire Department/Rescue,"Eastern Iowa, northwest Illinois, and far northeast Missouri sat in the warm sector of an intense Spring storm system that brought widespread severe thunderstorms to the area during the afternoon and evening hours on April 16th. There were reports of hail, damaging winds, and two tornadoes. One of the tornadoes was on the ground for 42 miles across parts of Lee, Henry, Des Moines and Louisa Counties and was rated EF-2 with maximum winds of 130 MPH.",The Stanwood Fire Department reported a measured 72 MPH wind gust.
IA-PROC-2024-08,2024-08,Kim Reynolds,"Severe weather beginning April 16 and continuing (allows state resources to be utilized to respond to, and recover from, the effects of severe weather in Allamakee, Cass, Des Moines, Fayette, Henry, and Lee counties)",2024-04-17,https://homelandsecurity.iowa.gov/media/67/download?inline,1172000,190594,2024-04-16 17:48:00,2024-04-16 17:48:00,C,county/county-equivalent,45,CLINTON,Thunderstorm Wind,61.0,EG,0,0,0.00K,0.00K,Emergency Manager,"Eastern Iowa, northwest Illinois, and far northeast Missouri sat in the warm sector of an intense Spring storm system that brought widespread severe thunderstorms to the area during the afternoon and evening hours on April 16th. There were reports of hail, damaging winds, and two tornadoes. One of the tornadoes was on the ground for 42 miles across parts of Lee, Henry, Des Moines and Louisa Counties and was rated EF-2 with maximum winds of 130 MPH.",The Emergency Manager reported that a tree was down blocking US Highway 30 and 30th Street west of the Mill Creek Parkway on the west side of Clinton. The time of the event was estimated using radar.
IA-PROC-2024-08,2024-08,Kim Reynolds,"Severe weather beginning April 16 and continuing (allows state resources to be utilized to respond to, and recover from, the effects of severe weather in Allamakee, Cass, Des Moines, Fayette, Henry, and Lee counties)",2024-04-17,https://homelandsecurity.iowa.gov/media/67/download?inline,1171998,190594,2024-04-16 17:55:00,2024-04-16 17:55:00,C,county/county-equivalent,45,CLINTON,Thunderstorm Wind,52.0,EG,0,0,0.00K,0.00K,Trained Spotter,"Eastern Iowa, northwest Illinois, and far northeast Missouri sat in the warm sector of an intense Spring storm system that brought widespread severe thunderstorms to the area during the afternoon and evening hours on April 16th. There were reports of hail, damaging winds, and two tornadoes. One of the tornadoes was on the ground for 42 miles across parts of Lee, Henry, Des Moines and Louisa Counties and was rated EF-2 with maximum winds of 130 MPH.",A trained spotter reported a 50 to 60 MPH thunderstorm wind gust with at least some 5 inch diameter tree limb down.
