source_order_id,target_order_id,relationship_type,relationship_text,source_url,target_status
IA-PROC-2026-09,,companion_unresolved,Narrow operational relief; general declaration must be checked separately,https://governor.iowa.gov/proclamation-ease-restrictions-transportation-and-access-motor-fuels-may-28-2026,unresolved_no_fabricated_target
IA-PROC-2026-06,,companion_unresolved,Narrow operational relief; general declaration must be checked separately,https://governor.iowa.gov/proclamation-transportation-and-access-motor-fuels-may-14-2026,unresolved_no_fabricated_target
IA-PROC-2026-01,,companion_unresolved,Narrow operational relief; general declaration must be checked separately,https://governor.iowa.gov/media/545/download?inline,unresolved_no_fabricated_target
IA-PROC-2025-27,,companion_unresolved,Narrow operational relief; general declaration must be checked separately,https://homelandsecurity.iowa.gov/media/750/download?inline,unresolved_no_fabricated_target
IA-PROC-2025-25,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://homelandsecurity.iowa.gov/media/748/download?inline,unresolved_no_fabricated_target
IA-PROC-2025-24,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://homelandsecurity.iowa.gov/media/742/download?inline,unresolved_no_fabricated_target
IA-PROC-2025-22,,companion_unresolved,Narrow operational relief; general declaration must be checked separately,https://homelandsecurity.iowa.gov/media/731/download?inline,unresolved_no_fabricated_target
IA-PROC-2025-14,,companion_unresolved,Narrow operational relief; general declaration must be checked separately,https://homelandsecurity.iowa.gov/media/637/download?inline,unresolved_no_fabricated_target
IA-PROC-2025-09,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://homelandsecurity.iowa.gov/media/603/download?inline,unresolved_no_fabricated_target
IA-PROC-2025-07,,companion_unresolved,Narrow operational relief; general declaration must be checked separately,https://homelandsecurity.iowa.gov/media/600/download?inline,unresolved_no_fabricated_target
IA-PROC-2025-05,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://homelandsecurity.iowa.gov/media/593/download?inline,unresolved_no_fabricated_target
IA-PROC-2025-03,,companion_unresolved,Narrow operational relief; general declaration must be checked separately,https://homelandsecurity.iowa.gov/media/586/download?inline,unresolved_no_fabricated_target
IA-PROC-2025-02,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://homelandsecurity.iowa.gov/media/585/download?inline,unresolved_no_fabricated_target
IA-PROC-2024-51,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://homelandsecurity.iowa.gov/media/564/download?inline,unresolved_no_fabricated_target
IA-PROC-2024-50,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://homelandsecurity.iowa.gov/media/540/download?inline,unresolved_no_fabricated_target
IA-PROC-2024-49,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://homelandsecurity.iowa.gov/media/525/download?inline,unresolved_no_fabricated_target
IA-PROC-2024-48,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://homelandsecurity.iowa.gov/media/522/download?inline,unresolved_no_fabricated_target
IA-PROC-2024-47,,companion_unresolved,Narrow operational relief; general declaration must be checked separately,https://homelandsecurity.iowa.gov/media/517/download?inline,unresolved_no_fabricated_target
IA-PROC-2024-46,,companion_unresolved,Narrow operational relief; general declaration must be checked separately,https://homelandsecurity.iowa.gov/media/503/download?inline,unresolved_no_fabricated_target
IA-PROC-2024-37,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://homelandsecurity.iowa.gov/media/404/download?inline,unresolved_no_fabricated_target
IA-PROC-2024-06,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://homelandsecurity.iowa.gov/media/162/download?inline,unresolved_no_fabricated_target
IA-PROC-2024-05,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://homelandsecurity.iowa.gov/media/163/download?inline,unresolved_no_fabricated_target
IA-PROC-2024-04,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://homelandsecurity.iowa.gov/media/165/download?inline,unresolved_no_fabricated_target
IA-PROC-2024-03,,companion_unresolved,"Amendment, extension, continuation, or supplementary action; not a separate event",https://homelandsecurity.iowa.gov/media/161/download?inline,unresolved_no_fabricated_target
IA-PROC-2024-02,,companion_unresolved,Narrow operational relief; general declaration must be checked separately,https://homelandsecurity.iowa.gov/media/164/download?inline,unresolved_no_fabricated_target
